LULC=1,LULC=2,LULC=4,LULC=5,LULC=7,LULC=8,LULC=11,LULC_missing,NDVI_missing,Elevation_missing,Slope_missing,Curvature_missing,Aspect_missing,TWI_missing,Drainage_Density_missing,Precipitation_missing,Distance_to_Road_missing,Distance_to_River_missing,SPI_missing,NDVI,Elevation,Slope,Curvature,TWI,Drainage_Density,Precipitation,Distance_to_Road,Distance_to_River,SPI,Aspect_sin,Aspect_cos
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6789189,12.0,2.735769,-7.0,4.4271393,0.000684735,2767.0977,1105.9607,0.0,-1.6547073,0.735493,-0.6775323
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7578763,11.0,4.100943,7.0,3.7337732,0.000703261,2633.5376,0.0,782.0323,-1.5366415,0.735673,0.6773368
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7390777,7.0,4.125055,10.0,5.114186,0.000898614,2945.2258,1564.0646,0.0,-0.14449956,0.9744845,-0.22445475
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5443387,0.0,0.0,0.0,3.9943187,0.000102814,2680.2324,2977.8901,2105.6863,-2.7820942,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53989476,7.0,2.9561732,-1.0,2.96325,0.000912379,2995.6558,391.01614,1173.0485,-2.96325,0.34005338,-0.94040614
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09635295,0.0,0.0,7.0,15.424949,0.000390737,2569.0771,3340.8435,0.0,-11.512925,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6651832,12.0,3.5418346,-4.0,2.7821457,0.000786958,2637.7312,0.0,391.01614,-2.7821457,0.8522913,-0.5230675
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76328766,13.0,2.1102126,2.0,3.3007147,0.000843767,2637.6985,391.01614,552.98035,-3.3007147,0.4774623,-0.8786522
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5802171,8.0,0.0,-4.0,16.097893,0.000856216,2670.9026,874.3387,391.01614,-11.512925,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64159316,9.0,2.2168837,-6.0,3.251367,0.00074292,2708.1973,0.0,552.98035,-3.251367,-0.90837,0.41816726
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6748288,15.0,0.92740995,-10.0,5.7323194,0.0007344,2667.2527,1955.0807,391.01614,-2.5139377,1.2246469e-16,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7974079,14.0,1.369482,-9.0,3.7331858,0.000590888,2724.2622,0.0,391.01614,-3.7331858,-0.73586553,0.6771277
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.701638,4.0,4.214319,7.0,6.2453837,0.000688874,2792.5105,1658.941,0.0,1.0296565,0.47730947,-0.87873524
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69103706,11.0,1.0078841,-3.0,4.0397024,0.001035697,2813.3792,1748.6774,0.0,-4.0397024,1.0,6.123234e-17
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7848363,13.0,3.7047918,7.0,2.7370505,0.000931074,3207.342,391.01614,782.0323,-2.7370505,1.2246469e-16,-1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3866944,7.0,3.8380775,-1.0,7.167517,0.000788215,3194.3545,1612.2009,391.01614,1.7641518,-0.2616085,0.9651741
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46348193,4.0,2.2146225,4.0,3.2523882,0.001116973,3085.2817,2977.8901,0.0,-3.2523882,-0.90817326,0.41859445
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16784203,12.0,2.2124271,-1.0,3.2533808,0.000272218,3218.6243,874.3387,782.0323,-3.2533808,0.90798146,-0.4190104
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53888285,5.0,0.0,2.0,12.206073,0.000668542,2904.7485,3709.505,552.98035,-11.512925,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78828615,12.0,5.3530674,10.0,2.3675349,0.000743632,2735.4644,391.01614,1105.9607,-2.3675349,0.9384121,-0.34551808
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67579645,8.0,2.7338126,0.0,3.0415611,0.000979026,3109.4224,391.01614,0.0,-3.0415611,-0.7350452,0.6780181
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7531768,11.0,2.2167447,-5.0,3.2514298,0.000870702,2634.3467,1748.6774,391.01614,-3.2514298,-0.90835804,0.4181934
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64568764,8.0,2.7328393,-1.0,4.14053,0.000600439,3350.9492,391.01614,0.0,-1.943445,-0.73482233,0.6782596
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31510195,12.0,3.5431674,13.0,2.7817686,0.000783117,2669.7214,782.0323,552.98035,-2.7817686,-0.8524123,-0.52287024
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5111511,3.0,1.3671466,6.0,3.7348924,0.000748853,3368.2563,552.98035,552.98035,-3.7348924,-0.73479885,0.67828506
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5811525,6.0,1.3671302,4.0,6.299854,0.000495702,3373.4907,391.01614,391.01614,-1.1703418,-0.73479164,0.67829293
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68937045,6.0,7.075235,11.0,2.7795918,0.000903782,2834.372,552.98035,552.98035,-1.3933377,-0.9914585,-0.1304227
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7947322,8.0,6.766222,-9.0,2.131536,0.000879903,2631.9314,874.3387,391.01614,-2.131536,-0.29637447,-0.9550718
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67443067,10.0,1.0073613,-3.0,4.7333684,0.000713293,2620.3467,2279.9963,391.01614,-3.347358,1.0,6.123234e-17
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-0.023555525,4.0,2.1090696,-1.0,3.9944038,0.000771402,2719.4778,391.01614,391.01614,-2.6082454,0.47658408,-0.8791289
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44180524,7.0,1.3677973,5.0,3.7344167,0.001017127,3188.1306,1955.0807,391.01614,-3.7344167,-0.7350968,0.6779621
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74946797,12.0,4.8884554,3.0,2.458803,0.000943878,2759.1257,391.01614,0.0,-2.458803,0.82315904,-0.56781083
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6737136,13.0,2.736084,1.0,3.0407295,0.000809502,3048.1726,0.0,1105.9607,-3.0407295,-0.735565,0.6774541
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238,6.0,1.0073384,-2.0,4.0402436,0.000710789,2586.2488,1173.0485,0.0,-4.0402436,-1.0,-1.8369701e-16
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6470194,12.0,4.0998135,5.0,2.6354373,0.00094669,3143.4988,0.0,552.98035,-2.6354373,0.7355006,0.6775241
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5273618,8.0,1.3678138,-4.0,3.7344046,0.000831561,3063.6768,1564.0646,391.01614,-3.7344046,-0.73510444,0.6779539
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7186122,10.0,2.7347822,-2.0,4.650644,0.000964408,2956.099,391.01614,0.0,-1.4319355,-0.7352673,0.6777773
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01781834,7.0,2.0102222,-5.0,3.3492863,0.000504525,2777.532,5318.3945,0.0,-3.3492863,1.0,6.123234e-17
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72490376,9.0,3.838478,-3.0,2.7015042,0.00076819,2871.7969,0.0,552.98035,-2.7015042,-0.26198122,0.965073
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5637533,10.0,1.0077034,-8.0,9.460417,0.000822946,2825.6057,1612.2009,0.0,1.3800876,1.0,6.123234e-17
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63544726,4.0,1.8543341,4.0,3.4300432,0.00062896,3234.1975,2737.113,874.3387,-3.4300432,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72851014,17.0,1.3689789,-15.0,5.119848,0.00093501,3194.4233,552.98035,391.01614,-2.3475726,-0.7356363,-0.67737675
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7814418,8.0,2.2165046,1.0,4.3501506,0.00065379,2633.24,391.01614,0.0,-2.153098,0.9083371,-0.41823876
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7844771,8.0,0.92740995,-7.0,11.221257,0.001461695,3330.2502,391.01614,0.0,2.9748769,1.2246469e-16,-1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06593053,9.0,3.4300182,-11.0,2.8142989,0.00137144,3034.4856,2279.9963,391.01614,-2.8142989,0.58609414,-0.81024295
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6403544,7.0,2.7376945,-4.0,6.407436,0.000657723,2592.3523,391.01614,0.0,0.32695365,-0.7359324,-0.677055
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18837978,10.0,3.430369,-12.0,3.5073438,0.000344994,2680.2324,1993.799,552.98035,-2.1211326,0.58620894,0.8101599
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76859725,8.0,2.2134092,-2.0,3.2529366,0.000777877,2996.3865,1612.2009,782.0323,-3.2529366,0.9080673,0.41882432
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49348047,3.0,4.2122188,11.0,2.6082978,0.000621374,2921.0361,3224.4019,782.0323,-2.6082978,0.47649893,0.87917507
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79197955,5.0,1.3682004,4.0,4.427269,0.001038255,2997.574,391.01614,1173.0485,-3.041184,0.73528117,-0.6777622
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2024645,11.0,3.0116754,-2.0,2.9446187,0.000318314,3297.4038,2105.6863,782.0323,-2.9446187,1.0,6.123234e-17
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6272041,6.0,2.2163284,1.0,3.2516177,0.000700352,2861.9749,0.0,552.98035,-3.2516177,0.90832174,0.41827214
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6440961,5.0,2.2163846,2.0,4.86103,0.00078623,2979.89,552.98035,0.0,-1.642361,-0.90832675,-0.41826138
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7044964,9.0,1.8543341,-10.0,3.4300432,0.000801452,2655.0369,0.0,0.0,-3.4300432,1.2246469e-16,-1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6853286,10.0,3.8384452,-2.0,2.701513,0.001021445,2977.2068,1955.0807,782.0323,-2.701513,0.26195046,0.96508133
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7576411,13.0,7.0600176,-2.0,2.0886195,0.00102746,2767.3928,874.3387,0.0,-2.0886195,-0.85243875,-0.5228271
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48362273,5.0,2.7347672,-3.0,3.7343588,0.001061513,3066.9543,2623.016,0.0,-2.348169,-0.7352638,-0.67778105
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5183609,6.0,3.4305785,4.0,6.94127,0.000737105,2704.894,2846.6406,0.0,1.312835,0.58627754,-0.8101103
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5899453,6.0,1.3677012,-5.0,5.5262465,0.000860075,3260.5742,1658.941,874.3387,-1.9430764,-0.73505294,-0.6780097
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4958417,5.0,1.0063236,1.0,5.650689,0.00114023,2942.0183,1173.0485,391.01614,-2.4322686,1.0,6.123234e-17
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5923952,5.0,5.0981746,-6.0,9.512482,0.00133228,3329.322,782.0323,0.0,4.679193,0.98340094,-0.1814457
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68056715,7.0,1.368285,-3.0,3.7340603,0.001049243,2950.818,0.0,0.0,-3.7340603,-0.7353196,0.6777205
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40306908,9.0,2.109496,-12.0,3.3010545,0.000624524,2680.2324,0.0,391.01614,-3.3010545,-0.47691205,-0.878951
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16381279,8.0,0.92740995,1.0,4.8160286,0.000616153,2782.311,4458.27,0.0,-3.4300432,1.2246469e-16,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7395187,10.0,3.02067,6.0,4.887542,0.000922013,2634.9294,391.01614,391.01614,-0.995884,-1.0,-1.8369701e-16
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29734033,8.0,1.3698022,-2.0,3.7329519,0.000795814,2637.5388,391.01614,391.01614,-3.7329519,0.7360112,-0.67696935
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63339496,8.0,2.7363448,-3.0,3.0406342,0.000906393,2635.6125,1105.9607,391.01614,-3.0406342,0.7356245,0.67738956
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77826566,14.0,0.0,-4.0,12.611538,0.000783174,3020.3826,552.98035,0.0,-11.512925,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6848399,10.0,2.1104631,3.0,3.3005958,0.00084409,2649.267,552.98035,391.01614,-3.3005958,0.47765428,0.8785479
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75670385,8.0,3.430974,-5.0,3.912632,0.000814912,2947.6606,0.0,782.0323,-1.7155186,0.5864068,0.8100167
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72068924,12.0,0.92740995,0.0,9.421199,0.000795153,2951.5193,0.0,391.01614,1.1748213,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72574306,16.0,3.542273,-4.0,2.7820215,0.000761199,2663.93,391.01614,552.98035,-2.7820215,0.8523311,-0.52300256
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7768516,7.0,2.2179978,2.0,3.9440114,0.000848904,2621.575,391.01614,0.0,-2.557846,0.9084669,0.41795692
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4164675,7.0,1.3683604,-10.0,4.427152,0.000912045,3223.8691,391.01614,391.01614,-3.0410671,0.73535424,-0.67768294
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5019199,7.0,2.1095078,-1.0,10.18246,0.001214754,2971.194,1173.0485,0.0,3.5800912,-0.4769212,-0.87894607
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7248335,11.0,4.214947,1.0,2.607648,0.000894314,2830.9597,391.01614,391.01614,-2.607648,-0.47755143,0.8786038
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54729456,17.0,3.7047918,-9.0,6.707342,0.000842516,2577.453,391.01614,874.3387,1.2330899,1.2246469e-16,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74420947,15.0,4.8881283,-7.0,2.4588704,0.000989233,2710.4937,0.0,782.0323,-2.4588704,0.8231327,0.56784904
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64353496,7.0,0.92740995,2.0,5.914641,0.000912856,3114.5244,1658.941,0.0,-2.3316367,1.2246469e-16,-1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4618444,2.0,0.92740995,12.0,4.1228814,0.000536374,2892.5337,2105.6863,0.0,-4.1228814,1.2246469e-16,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7840343,13.0,1.3689789,-6.0,5.5253124,0.000922726,3175.5132,874.3387,0.0,-1.9421424,-0.7356363,-0.67737675
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70300865,6.0,1.3686782,-5.0,5.3432107,0.000894674,3084.651,391.01614,782.0323,-2.1246696,0.73549914,-0.67752564
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48472923,6.0,6.093742,0.0,4.634986,0.000866336,2798.857,2764.9016,0.0,0.16071965,0.9884374,-0.15162957
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1478294,6.0,0.92740995,-4.0,5.509176,0.001308307,3013.8208,1993.799,391.01614,-2.7370505,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.796847,8.0,0.0,0.0,12.206073,0.000975001,3149.8394,391.01614,391.01614,-11.512925,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7387511,5.0,3.4312036,3.0,2.8139527,0.000821459,2629.3184,1955.0807,391.01614,-2.8139527,-0.58648187,0.8099624
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53124034,6.0,1.0064182,-4.0,6.526064,0.001010197,2722.2441,1173.0485,0.0,-1.5567724,1.0,6.123234e-17
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6259582,9.0,3.5399923,5.0,2.7826672,0.000969747,3253.068,782.0323,391.01614,-2.7826672,0.85212374,-0.5233404
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49257952,6.0,0.0,0.0,11.512925,0.000731658,3340.8604,391.01614,391.01614,-11.512925,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5217467,6.0,2.2151325,-4.0,10.174802,0.001214254,3008.474,1173.0485,0.0,3.6702278,-0.90821767,0.41849816
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50757927,6.0,2.0125816,6.0,4.446725,0.001017777,2696.5103,1955.0807,0.0,-2.24969,-1.0,-1.8369701e-16
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63111013,7.0,2.2167897,13.0,3.2514095,0.00107892,2842.066,391.01614,0.0,-3.2514095,0.9083619,0.41818494
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75515187,11.0,3.7047918,-4.0,2.7370505,0.000857503,2955.865,391.01614,391.01614,-2.7370505,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103258856,4.0,0.92740995,3.0,4.8160286,0.00042107,2798.67,5432.17,391.01614,-3.4300432,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60330546,6.0,6.766125,11.0,2.1315503,0.00095178,2915.3274,391.01614,391.01614,-2.1315503,0.2963302,-0.9550856
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6342334,11.0,7.960721,-2.0,4.046613,0.000759159,2693.4546,391.01614,782.0323,0.112207085,0.37737185,0.9260618
