LULC=1,LULC=2,LULC=4,LULC=5,LULC=7,LULC=8,LULC=11,LULC_missing,NDVI_missing,Elevation_missing,Slope_missing,Curvature_missing,Aspect_missing,TWI_missing,Drainage_Density_missing,Precipitation_missing,Distance_to_Road_missing,Distance_to_River_missing,SPI_missing,NDVI,Elevation,Slope,Curvature,TWI,Drainage_Density,Precipitation,Distance_to_Road,Distance_to_River,SPI,Aspect_sin,Aspect_cos
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3747952,-1.4557872,-0.15369436,0.93139446,-0.57646585,1.0827458,0.10989228,1.5346383,-0.04724688,-0.23388866,-0.6881443,1.1091412
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4649316,-2.3006482,-1.5280358,0.01060837,-0.32004073,-2.4509919,-1.7547681,2.8765788,3.7666023,-0.048952896,0.005503773,1.2764783
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57441795,-0.6109262,0.7763135,0.31753707,-0.5114915,1.9784148,0.6880483,-0.03672257,-0.04724688,0.19735834,1.2452029,0.6173837
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2714001,-1.1741668,0.4361189,0.93139446,-0.7087265,1.0760943,-0.26056617,1.1503663,-1.0007093,-0.10654598,1.4609138,-0.10785017
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2660299,1.6420363,1.8014314,0.01060837,0.09733638,-0.062479787,-1.8892567,-0.6564583,-0.04724688,1.0466825,-1.4258559,0.14277266
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.787233,-0.6109262,-0.6368087,0.16407272,2.1209955,-0.4751637,0.24931297,1.5346383,-1.0007093,2.0544538,1.0753022,0.83074313
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2116438,-0.32930592,1.4872848,0.62446576,-0.8677574,-0.968306,0.37007087,-0.21823898,-1.0007093,0.046571434,0.005503773,1.2764783
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27784246,-0.6109262,-0.08379054,-0.14285597,-0.5948342,-1.0477483,-1.7753999,2.0091257,0.9062155,-0.21620332,-1.3164816,-0.6868662
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36025804,-1.1741668,-0.3197004,-0.14285597,-0.5288134,-0.58833325,-1.811243,1.3033181,-1.0007093,-0.27976918,0.005503773,1.2764783
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1501086,0.79717535,1.5828726,-1.9844282,0.09705322,-0.20071323,-1.7436625,-0.03672257,-1.0007093,0.9977987,0.9247133,-1.1811335
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.94471985,-0.89254653,0.25467086,1.8521806,-0.67281127,0.07245811,-1.8103415,0.21998034,-0.04724688,-0.14112577,1.0759495,-1.0457755
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73828846,-0.047685593,-0.6371264,-1.5240351,-0.41604036,0.11869531,0.8368219,-0.21823898,-1.0007093,-0.38834882,-1.0639699,-1.0467783
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45582837,-0.32930592,0.53046477,0.62446576,-0.72611505,-0.7985639,-2.1491091,-0.21823898,0.9062155,-0.08980406,1.3969038,0.2981788
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9119265,0.79717535,-0.63593364,-0.14285597,-0.16008225,0.5290027,-1.936945,-0.03672257,-0.04724688,-0.14102972,1.0761946,-1.0455225
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34304821,2.4868972,-0.15300488,-1.063642,-0.5766515,-0.12388218,-1.4962443,0.3234299,1.6960896,-0.23370987,-0.6893278,1.1085303
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0996547,-0.89254653,-0.15370011,-0.603249,-0.57646435,-1.1425947,-1.5830172,5.2228713,-0.04724688,-0.2338901,-0.6881348,1.1091461
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7751678,-0.047685593,0.886109,0.31753707,-0.7852093,0.7394115,-1.256495,-0.21823898,0.3476902,-0.032907154,0.005503773,1.2764783
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.6250713,-2.3006482,-1.5280358,0.01060837,-0.32004073,0.08794733,0.2003567,-0.21823898,-0.04724688,-0.048952896,0.005503773,1.2764783
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36621973,-1.4557872,-0.63576484,2.3125737,-0.16015229,-1.6475503,-2.1833105,0.21998034,2.4370482,-0.14096227,1.0763663,0.8296446
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7372262,0.23393472,-0.21575686,1.2383232,0.21000013,0.53728175,-0.31212637,0.6581997,-1.0007093,0.49030328,1.4609138,-0.10785017
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42466575,-0.89254653,-1.5280358,0.93139446,2.4617202,0.5134284,0.5527873,0.5830132,-0.04724688,-3.159102,0.005503773,1.2764783
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007893162,-0.6109262,-1.5280358,-0.14285597,4.259771,0.689296,0.1145101,-0.21823898,-1.0007093,-3.159102,0.005503773,1.2764783
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.613085,1.9236566,-0.21908902,-2.4448211,0.2935006,-0.83681333,0.84964734,-0.6564583,0.3476902,0.5688839,1.4609138,-0.10785017
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6048759,-0.32930592,-0.6359495,0.77793014,0.72710615,1.296029,-1.0086195,-0.6564583,-1.0007093,0.7130888,1.0761784,0.8298388
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72178924,0.515555,-1.5280358,0.01060837,2.4617202,0.70239663,0.43912292,-0.21823898,-0.04724688,-3.159102,0.005503773,1.2764783
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025880214,-0.32930592,-0.6353708,1.2383232,0.691603,0.0742719,-1.8942448,-0.21823898,-1.0007093,0.6793687,1.0767668,0.82923067
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30431506,-0.89254653,-1.5280358,0.16407272,2.4617202,1.6641196,-0.4875679,0.21998034,-1.0007093,-3.159102,0.005503773,1.2764783
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69482195,-0.89254653,-0.8730048,0.77793014,0.76711845,-0.19028835,-0.79341716,3.7475913,-0.04724688,0.5315468,-1.4499062,-0.10785017
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2100098,-1.1741668,-0.15380825,1.6987162,-0.5764352,0.96665317,0.6114941,1.5346383,-0.04724688,-0.23391812,-0.6879487,-1.3249424
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.277279,0.79717535,-0.6366443,0.01060837,-0.41624042,-0.4492093,-1.3718984,1.5346383,0.3476902,-0.3881562,1.0754702,0.83057004
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3908816,-0.89254653,-0.63625306,0.77793014,0.09650332,-0.59048307,-1.7547681,0.21998034,-1.0007093,0.105722494,-1.0648615,0.8301581
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038655754,-0.32930592,0.25373402,-0.603249,-0.6726165,0.9016074,0.5360779,2.115084,-0.04724688,-0.1413133,1.0754709,-1.0462694
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2010204,-0.32930592,-0.15347454,0.47100142,-0.57652515,0.9308939,-0.7392878,0.21998034,-1.0007093,-0.23383158,0.69952977,1.1089462
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8445418,1.0787957,0.97300655,-0.75671333,-0.79832876,-0.41257504,-0.9344458,0.6581997,-0.04724688,-0.020275554,-0.37533706,-1.4439441
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6221474,-0.047685593,0.886109,1.5452518,-0.52875626,0.91247344,-1.10149,-0.6564583,0.3476902,0.21398246,0.005503773,-1.4921786
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0026541,0.79717535,-0.6358503,-0.29632032,-0.16011682,0.32242793,-1.2400211,-0.03672257,-0.04724688,-0.14099641,1.0762794,0.8297345
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0029887,0.23393472,0.25569668,-0.14285597,0.9143752,-0.8483594,-2.1186526,0.21998034,-1.0007093,1.3873792,-1.065465,-1.0452352
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9352082,-0.89254653,-0.15372854,0.47100142,-0.57645667,0.15639824,0.56916225,1.096419,-1.0007093,-0.23389748,0.6990932,-1.3248717
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09881657,-0.32930592,-0.8718364,-0.14285597,0.10353779,0.48991108,-0.3872063,-0.21823898,-0.04724688,-0.10603334,1.4609138,-0.10785017
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2017815,-0.32930592,-0.6369775,-0.9101777,-0.4161022,-1.256412,-0.8708298,3.9186857,0.3476902,-0.38828927,1.0751296,0.83092105
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38870943,-0.32930592,-0.92370987,-0.14285597,2.245121,0.36099333,0.015225072,0.5830132,1.1312975,1.8971847,0.005503773,-1.4921786
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1504025,0.79717535,3.1143107,1.8521806,-1.0285022,0.3002953,-0.42563775,-0.03672257,0.9062155,0.20133914,-0.60861605,-1.3629044
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5475956,0.23393472,1.5828065,-0.9101777,-0.8793467,1.3544356,-1.0739709,-0.6564583,-0.04724688,0.057729825,-0.9136762,-1.1811564
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30738485,-0.6109262,-0.3197004,-0.14285597,-0.5288134,0.18786259,-0.40626213,0.9235639,-1.0007093,-0.27976918,0.005503773,-1.4921786
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70736855,-0.047685593,0.70763296,-0.4497847,1.2421778,0.49950603,-0.6763324,-0.21823898,-1.0007093,1.8641815,-0.84792304,-1.2292037
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048345868,-1.4557872,1.3526843,1.2383232,0.7048737,1.9063042,-0.0991256,0.6581997,0.9062155,1.5280138,-1.3161433,-0.68756473
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6943378,-0.89254653,-0.1537666,1.0848588,-0.5764464,-0.4724999,-1.0331445,3.2630944,-0.04724688,-0.23390734,0.69902796,1.1092051
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09844786,0.23393472,-0.63586223,-1.2171063,0.8418222,-0.3042476,-2.123123,1.096419,-0.04724688,0.8236072,-1.0652597,0.829747
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2459512,-0.6109262,-0.21643439,-0.4497847,-0.15269952,-0.17197347,-1.8046315,-0.21823898,-1.0007093,0.1407434,1.4609138,-0.10785017
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5259287,-1.4557872,-0.63657176,0.01060837,0.17919509,-0.59434515,-1.6559019,2.8765788,-1.0007093,0.18507716,1.0755441,0.8304936
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2314992,-0.89254653,0.52752024,2.1591094,2.144555,1.3370069,-0.7392878,-0.21823898,-0.04724688,2.673036,1.3967158,0.29876155
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2918529,-0.047685593,-0.08602058,-0.4497847,-0.59426206,-0.7247126,-0.35802695,1.5346383,1.1312975,-0.21675418,-1.3160473,-0.68776256
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46670628,-0.6109262,-0.3197004,0.16407272,-0.27236032,0.31226248,0.41660643,-0.03672257,0.9062155,-0.032907154,0.005503773,1.2764783
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14000294,-0.32930592,-0.3197004,-0.75671333,-0.015907258,1.0493708,-1.577551,0.21998034,-1.0007093,0.21398237,0.005503773,1.2764783
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9429005,-0.047685593,0.70676696,-0.4497847,-0.7565803,0.052548114,-0.9371597,-0.21823898,-0.04724688,-0.06047165,0.8582976,1.013939
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23676081,-0.89254653,-0.63633394,0.62446576,-0.41636932,1.9494686,-0.6335039,0.72931284,-0.04724688,-0.3880321,-1.064779,0.8302433
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1485705,1.0787957,0.886109,0.01060837,-0.7852093,0.33300644,-0.27353546,-0.03672257,0.9062155,-0.032907154,0.005503773,-1.4921786
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96731615,0.79717535,-0.6367794,-0.75671333,0.09672173,-0.21554665,-0.48530662,-0.6564583,-1.0007093,0.10551212,1.0753322,-1.0464125
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6561727,0.23393472,-0.08386371,0.47100142,-0.5948154,0.8397879,-1.9113499,-0.6564583,0.3476902,-0.2162214,-1.3164673,0.47119543
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33007142,-0.6109262,1.21756,0.31753707,-0.8329536,1.4493386,-0.34153017,2.4422202,-0.04724688,0.013061778,0.6996929,-1.3245624
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8616918,0.23393472,0.28367704,-1.6774994,0.17312795,-1.4226807,-2.1561806,-0.6564583,-0.04724688,0.68480605,0.005503773,-1.4921786
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32027447,-0.047685593,1.8024683,0.01060837,-0.24179189,0.4017083,-1.9969703,-0.21823898,-1.0007093,0.72039145,1.4368787,-0.35839432
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34798998,0.23393472,-1.5280358,0.31753707,3.4107096,0.63454103,-1.1226221,-0.6564583,-0.04724688,-3.159102,0.005503773,1.2764783
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.287038,0.515555,-0.8715277,-0.603249,-0.046651777,0.6885146,-1.1861053,1.3033181,0.3476902,-0.25026917,-1.4499062,-0.10785017
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.53331935,0.23393472,0.70867556,0.47100142,-0.7568968,0.015237782,-1.9564177,-0.03672257,-0.04724688,-0.060166918,-0.8486833,-1.2286799
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4286873,-0.6109262,-0.8726336,-0.4497847,-0.3024812,-1.4583069,-1.910245,3.8125196,-0.04724688,-0.49768537,1.4609138,-0.10785017
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.209279,1.6420363,-0.871792,0.01060837,-0.30295578,0.15384758,-1.1657795,-0.21823898,-1.0007093,-0.49722844,-1.4499062,-0.10785017
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0560384,1.0787957,-0.21537933,-0.14285597,-0.55946565,-0.39358008,-1.3513124,1.8987775,0.3476902,-0.25025672,1.4609138,-0.10785017
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056909822,0.79717535,-0.08339204,0.31753707,-0.5949363,-0.52477306,-1.9145045,-0.6564583,-1.0007093,-0.21610497,1.3275666,0.47100604
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88160825,-0.047685593,-0.21730705,-0.14285597,-0.5589216,0.3615075,-0.7392878,0.6581997,-0.04724688,-0.25078055,-1.4499062,-0.10785017
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019555315,0.515555,-0.871078,-0.9101777,-0.046904944,1.4297321,-1.464122,0.5830132,1.1312975,-0.25002536,-1.4499062,-0.10785017
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004125675,-0.32930592,1.6540682,0.47100142,-0.8877653,-0.0860619,-1.8276427,-0.6564583,-1.0007093,0.06583537,-1.1919267,0.679018
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10664235,-0.89254653,-0.08417102,1.2383232,-0.33828357,1.0616174,0.02102942,-0.03672257,-1.0007093,0.030573765,1.3274152,0.4713186
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66626483,-0.32930592,-0.6359009,-1.063642,-0.4165489,0.40118188,-0.08347631,0.3234299,-1.0007093,-0.3878592,1.0762279,0.82978773
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1380894,-0.32930592,-0.63657963,0.47100142,-0.15981427,0.09017398,-0.60687083,-0.6564583,-0.04724688,-0.14128782,1.0755361,-1.0462022
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1314049,-0.32930592,2.1452587,2.1591094,0.007820783,0.68206155,-1.9308007,1.096419,-1.0007093,1.0309211,0.26471874,1.254345
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24208929,-0.6109262,-0.8718041,0.62446576,-0.30294907,0.25713494,-0.7299917,-0.6564583,-0.04724688,-0.4972349,1.4609138,-0.10785017
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4691675,-0.6109262,-0.2164291,0.93139446,-0.5591694,-0.008773454,-1.1587236,-0.21823898,-0.04724688,-0.2505419,-1.4499062,-0.10785017
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57009363,1.6420363,0.886109,-1.063642,-0.7852093,0.06524395,-1.2228298,-0.21823898,-0.04724688,-0.032907154,0.005503773,-1.4921786
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11207579,-1.1741668,-0.92370987,0.47100142,0.8711603,1.0445611,-0.7392878,-0.21823898,-1.0007093,0.5743235,0.005503773,-1.4921786
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9504192,0.79717535,0.28367704,0.47100142,-0.27232224,0.39072895,-1.393002,0.3234299,-0.04724688,0.25593674,0.005503773,-1.4921786
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17399548,-0.6109262,1.4872848,0.62446576,0.22163674,0.5703735,-2.0374439,0.9235639,0.9062155,1.0954155,0.005503773,1.2764783
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36285728,-0.32930592,0.7077321,0.47100142,0.1304416,0.55486804,0.15318711,0.5830132,-1.0007093,0.7938211,0.85900295,1.0134536
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7685541,0.79717535,1.1442136,-0.75671333,-0.8229015,0.20994668,-0.82773197,0.72931284,-0.04724688,0.003383477,1.0761967,-1.0455203
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89673305,-0.6109262,1.3536953,0.47100142,-0.85092384,1.4887664,-0.25757557,1.9728577,-1.0007093,0.030363815,1.3272498,-0.6873605
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50613326,1.3604159,-0.15328717,-1.063642,-0.5765756,-0.0012675569,0.13979909,0.3234299,-0.04724688,-0.23378299,-0.6888438,-1.3244807
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0528262,0.79717535,0.2550381,-1.3705708,-0.67288756,0.1424636,-1.2777187,-0.21823898,-0.04724688,-0.1410523,-1.0651295,-1.0455818
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3960751,-0.6109262,-0.6357011,-0.4497847,0.3033231,0.6976844,-1.9266328,-0.21823898,-0.04724688,0.30527663,1.076431,-1.0452781
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13460833,-0.32930592,-0.21691135,-0.14285597,2.0004041,2.0192957,-0.5425676,1.1503663,-0.04724688,2.2134924,1.4609138,-0.10785017
