epoch,step,train_loss,val_ap,val_auc,val_loss
37,1823,0.9083547592163086,0.4374414980411529,0.6481147408485413,0.9566375613212584
38,1871,0.9055874943733216,0.4352632761001587,0.6464962959289551,0.9611673951148988
39,1919,0.909122347831726,0.4309133291244507,0.6457287073135376,0.9631820917129515
40,1967,0.9072072505950928,0.430170476436615,0.6460477709770203,0.9643794298171996
41,2015,0.9105677008628844,0.4406647384166717,0.6500383615493774,0.9594308137893676
42,2063,0.9015807509422302,0.4338451623916626,0.6462281346321106,0.965373992919922
43,2111,0.907012701034546,0.4352620840072632,0.6475136280059814,0.9641294479370116
44,2159,0.9077947735786438,0.4364855289459228,0.6463783979415894,0.9650440216064452
45,2207,0.9082494378089904,0.4409240782260895,0.6496245265007019,0.9615076184272766
46,2255,0.9092686176300048,0.4374195039272308,0.6501655578613281,0.9604790210723876
47,2303,0.9088376760482788,0.4388262331485748,0.6493771076202393,0.959505259990692
48,2351,0.9040578603744508,0.4357787370681762,0.6488754153251648,0.9614624977111816
49,2399,0.9060165882110596,0.4356076717376709,0.6474997401237488,0.962805986404419
50,2447,0.908405303955078,0.4337865114212036,0.646476686000824,0.9617656469345092
51,2495,0.9058822989463806,0.4388154149055481,0.6489679217338562,0.963074028491974
52,2543,0.9053691625595092,0.428875058889389,0.6440085172653198,0.9630526900291444
53,2591,0.906446099281311,0.4365763366222381,0.6483043432235718,0.962744414806366
54,2639,0.905979335308075,0.4338557124137878,0.6476269364356995,0.9639354348182678
55,2687,0.9072505831718444,0.4326799511909485,0.6458119750022888,0.9649681448936462
56,2735,0.9042398929595948,0.431313157081604,0.6454766988754272,0.9644312262535096
57,2783,0.9061055779457092,0.4335271120071411,0.6464616060256958,0.9667757153511048
58,2831,0.9064982533454896,0.4363473057746887,0.6478604078292847,0.9636420011520386
59,2879,0.900712251663208,0.4376769661903381,0.6475991606712341,0.9647307991981506
60,2927,0.9037107229232788,0.4372753202915191,0.6487551927566528,0.9623807668685912
61,2975,0.9057522416114808,0.4400406181812286,0.6479899287223816,0.9619903564453124
62,3023,0.9049915671348572,0.4357082843780517,0.6467714309692383,0.965290069580078
63,3071,0.9045953750610352,0.4371417760848999,0.6476384401321411,0.9662516117095948
64,3119,0.8998453617095947,0.4373266100883484,0.6476685404777527,0.9630059599876404
65,3167,0.8992225527763367,0.4358823001384735,0.6470096111297607,0.9687623381614684
66,3215,0.9036518931388856,0.4346678853034973,0.6464962959289551,0.9629457592964172
67,3263,0.9008192420005798,0.4371546804904938,0.6476430892944336,0.962350070476532
68,3311,0.903630554676056,0.4392118453979492,0.6491644382476807,0.963896632194519
69,3359,0.903804361820221,0.4360100924968719,0.6464501023292542,0.9667359590530396
70,3407,0.9018073678016664,0.4328110814094543,0.6463391184806824,0.9696650505065918
71,3455,0.9073894023895264,0.4379113018512726,0.6479529142379761,0.9614465832710266
