epoch,step,train_loss,val_ap,val_auc,val_loss
0,23,,0.33663180470466614,0.5905793309211731,0.9842084050178528
0,23,1.003069281578064,,,
1,47,,0.38230082392692566,0.614636242389679,0.9754424095153809
1,47,0.965033233165741,,,
2,71,,0.40336325764656067,0.6258311867713928,0.9688921570777893
2,71,0.9548885822296143,,,
3,95,,0.4210641086101532,0.6349741816520691,0.962416410446167
3,95,0.9509027600288391,,,
4,119,,0.42357873916625977,0.6359463930130005,0.9612075686454773
4,119,0.9433086514472961,,,
