LULC,NDVI,Elevation,Slope,Curvature,Aspect,TWI,Drainage_Density,Precipitation,Distance_to_Road,Distance_to_River,SPI
0.42040575,-0.7191719,1.6420364,-0.92370987,-0.14285597,-1.4025239,-0.2724745,-1.9729625,-0.40138793,-0.6564583,-0.047246892,-0.52657616
-0.9800934,0.86665004,-0.8925464,-1.5280358,-0.44978467,-1.4025239,3.1246417,-1.0857104,0.021457117,-0.6564583,0.34769017,-3.159102
-0.9800934,0.6031679,-0.04768546,1.9501724,-0.603249,-0.39114776,-0.9208559,0.5109548,0.78397787,-0.6564583,1.1312973,0.097695574
-0.9800934,0.4017217,0.5155552,-0.92370987,-0.29632032,-1.4025239,-0.2724745,-1.4476311,0.12933642,0.32342988,-0.047246892,-0.52657616
0.42040575,-0.7650544,0.79717547,0.5216067,-1.5240351,-0.73421884,-0.72451645,-1.6301421,-0.11138409,-0.6564583,-0.047246892,-0.09134307
-1.4469265,-2.0422766,0.23393485,0.39791268,1.0848588,-1.2204785,-0.29497844,-0.1871348,1.3642559,0.5830131,-0.047246892,0.2777535
-0.9800934,0.74737793,-1.7374073,2.1947062,0.93139446,1.3401107,-0.350682,-0.18696882,0.060048923,-0.6564583,-1.0007092,0.695342
0.42040575,0.031561866,-1.7374073,-0.92370987,1.2383231,-1.4025239,-0.2724745,2.2398698,0.021539578,-0.6564583,0.34769017,-0.52657616
0.42040575,-1.1265478,-1.4557871,-0.22121036,0.0106083695,-0.57709366,-0.15134904,-1.7997346,0.12933642,-0.218239,1.1312973,0.13944301
0.42040575,-0.39771125,-1.1741667,-0.22297727,1.0848588,-0.57709366,-0.55731666,-1.4693024,-0.46324295,-0.6564583,0.9062154,-0.25232565
0.42040575,-0.6844665,-1.1741667,-1.5280358,0.0106083695,-1.4025239,2.4617202,-0.022376176,-0.32531205,-0.6564583,-0.047246892,-3.159102
-0.9800934,1.1099898,-0.8925464,0.9723927,0.93139446,-1.2638773,-0.2853315,-0.46642327,0.10329245,-0.6564583,-1.0007092,0.47343108
-1.4469265,-2.346853,-2.300648,-1.5280358,0.0106083695,-1.4025239,2.4617202,-1.359331,0.7998507,-0.218239,2.0144033,-3.159102
0.42040575,0.50648314,-1.1741667,-1.5280358,-0.14285597,-1.4025239,3.2310793,0.3710049,-0.17041342,-0.6564583,1.1312973,-3.159102
1.3540719,0.14602399,-0.04768546,-0.22358255,-0.603249,-0.57709366,-0.55714494,-0.26639885,-0.3867236,-0.6564583,-1.0007092,-0.252491
-0.9800934,1.2309365,-0.8925464,-0.31970045,-0.44978467,0.24833664,-0.27236027,0.34892887,0.10300292,-0.6564583,-0.047246892,-0.032907087
0.42040575,-0.61169255,-1.1741667,-0.6385406,0.1640727,1.4662281,-0.41545254,-0.019343907,-0.16445422,-0.6564583,-0.047246892,-0.38891467
-0.9800934,0.45184046,-1.4557871,-0.22203515,0.1640727,-0.57709366,-0.5575838,-3.0350132,0.20035698,4.4727674,9.487377,-0.25206846
0.42040575,-0.038809057,-1.4557871,1.3451896,0.1640727,1.3014586,-0.5933728,1.2502209,0.0043904143,-0.6564583,-1.0007092,0.27620074
-0.9800934,0.9855579,-0.6109261,-0.31970045,0.4710014,0.24833664,-0.52881336,0.24947535,-0.40408534,-0.6564583,0.34769017,-0.27976912
-1.4469265,-2.6389203,-0.8925464,-1.5280358,0.31753707,-1.4025239,2.4617202,-1.1072844,-0.061633456,-0.6564583,-0.047246892,-3.159102
0.42040575,-0.36485624,-2.0190277,-0.63839245,1.0848588,1.466147,-0.41551414,2.1538002,0.06447159,-0.6564583,-1.0007092,-0.38885537
1.3540719,-0.3324595,0.79717547,-0.92370987,-1.2171063,0.24833664,0.2404316,-0.40008178,1.1941248,-0.6564583,-1.0007092,-0.032907072
0.42040575,0.053915307,-1.1741667,-0.08970655,0.31753707,-0.8048553,1.3154513,-0.93958664,-0.16108982,-0.6564583,-1.0007092,1.6200311
-0.9800934,0.9442674,-0.8925464,-0.08914461,-0.44978467,-0.3494271,0.12649581,0.0041328906,-0.07202814,-0.6564583,-1.0007092,0.4755773
0.42040575,0.19681907,-0.32930577,-0.8750601,-1.063642,1.073767,-0.3011093,2.5701804,0.0550417,-0.6564583,-0.047246892,-0.49900612
0.42040575,-1.3303174,-2.300648,-1.5280358,0.0106083695,-1.4025239,-0.32004067,-2.3436685,0.20035698,-0.218239,1.8596779,-0.048952807
-0.9800934,1.1072612,-1.1741667,0.70391774,0.0106083695,-1.0744755,-0.49965405,0.7109995,0.078546785,-0.6564583,-0.047246892,0.18596019
0.42040575,0.4339348,-0.8925464,-0.21954288,0.0106083695,1.073767,-0.5582896,1.1579735,1.0091984,-0.6564583,-0.047246892,-0.25138894
-1.4469265,-2.3946831,-2.300648,-1.5280358,0.0106083695,-1.4025239,-0.32004067,-2.6321952,0.40535212,0.32342988,4.3928885,-0.048952807
-1.4469265,-2.6463087,-2.300648,-1.5280358,0.0106083695,-1.4025239,3.5881436,-1.0233687,0.8692986,-0.6564583,-1.0007092,-3.159102
0.42040575,-0.56775075,-1.1741667,-0.6387526,0.0106083695,0.6811898,-0.41536435,1.2211654,-0.40954426,-0.218239,-1.0007092,-0.38899958
0.42040575,-0.30491662,-2.300648,-1.5280358,0.0106083695,-1.4025239,-0.32004067,-2.951211,0.12933642,0.9235639,6.2606435,-0.048952807
3.221404,-1.029117,-2.300648,-0.6389092,2.0056448,-0.18443067,-0.008830718,-0.86478394,-0.3942523,0.9235639,2.930517,0.0021922633
-1.4469265,-2.5107546,-0.6109261,-0.8739936,0.4710014,-0.57709366,-0.30171293,-1.7297373,0.51776314,-0.6564583,1.1312973,-0.49842498
0.42040575,-0.7676779,-0.8925464,-0.6386221,0.0106083695,-0.18458797,-0.41541865,-1.3354615,-0.29144803,-0.6564583,0.34769017,-0.3889473
0.42040575,0.15659705,-0.32930577,-0.87535876,-1.3705708,-0.57709366,-0.30094013,-0.9196927,-0.4152515,-0.6564583,1.6960896,-0.49916905
-1.4469265,-2.626056,-0.8925464,-0.92370987,-0.29632032,-1.4025239,-0.2724745,-1.2856295,0.5321306,-0.6564583,-0.047246892,-0.52657616
-0.9800934,0.77331346,-1.7374073,-0.92370987,0.7779301,0.24833664,-0.2724745,1.2869239,0.012398305,-0.6564583,-0.047246892,-0.52657616
0.42040575,-0.40645966,-0.8925464,-1.5280358,-0.14285597,-1.4025239,3.438128,-0.2522253,-0.4347114,-0.6564583,1.8596779,-3.159102
0.42040575,0.29987755,-1.1741667,0.39744473,-0.75671333,-1.2208333,0.69873106,1.9751273,0.02579091,-0.6564583,-0.047246892,1.2343178
0.42040575,-0.30130944,-1.4557871,-0.08811379,0.0106083695,-0.34960127,-0.59372413,0.08794737,0.20035698,-0.218239,-0.047246892,-0.21727201
0.42040575,-0.35254273,-0.8925464,-0.08798081,-0.14285597,1.3012369,-0.5937583,-2.092484,0.12933642,-0.036722597,1.6960896,-0.21723908
0.42040575,-0.012910059,-1.7374073,-1.5280358,1.2383231,-1.4025239,2.8681886,-0.31998375,0.062811375,-0.6564583,-1.0007092,-3.159102
-1.4469265,-2.5307333,-0.6109261,0.9725244,0.62446576,1.7604477,-0.7982572,-1.8651732,-0.13420291,-0.6564583,-0.047246892,-0.020344365
1.3540719,0.0020617016,-0.6109261,-0.6374095,-0.14285597,0.6819235,-0.4159227,-0.29712638,0.68005395,-0.6564583,-0.047246892,-0.388462
-0.9800934,1.3486894,-1.4557871,-0.15476468,-1.3705708,0.5086316,-0.5761774,-3.0350132,-0.26845238,5.0572224,11.394301,-0.23416626
0.42040575,-0.5609492,-1.4557871,0.28367698,0.31753707,-1.4025239,0.04116409,1.6254206,0.058637004,-0.6564583,-1.0007092,0.5577523
-0.9800934,0.3904315,-2.0190277,-0.6387403,2.466038,-0.9696641,-0.41536948,-1.1369755,-0.40371975,-0.6564583,0.34769017,-0.38899466
0.42040575,-0.27132344,-0.6109261,-0.31970045,-0.603249,0.24833664,-0.52881336,-0.93958664,-0.2170232,-0.6564583,-1.0007092,-0.27976912
-1.4469265,-2.592542,-2.300648,-1.5280358,0.0106083695,-1.4025239,2.4617202,-1.0517441,0.77492636,-0.6564583,1.1312973,-3.159102
-0.9800934,-0.5040346,0.5155552,-0.08957045,-0.14285597,-0.34935504,-0.59334934,-1.6882694,0.12488444,-0.218239,1.6960896,-0.21763283
0.42040575,-0.18133922,-1.7374073,-0.6383849,-0.603249,-0.9694696,-0.41551733,1.4191494,0.072759844,-0.6564583,-1.0007092,-0.3888523
0.42040575,-1.233249,-1.1741667,-0.87483305,-0.29632032,1.073767,0.29422766,-0.0098706,-0.07635277,-0.6564583,-1.0007092,0.07427848
0.42040575,-0.76918745,-1.4557871,-0.31970045,-0.14285597,0.24833664,0.6905921,0.5249016,-0.41252935,-0.218239,-1.0007092,0.8941877
0.42040575,-0.74322647,-1.7374073,-0.8749382,0.4710014,-0.57709366,-0.30117834,2.4625533,0.017280003,-0.6564583,-1.0007092,-0.49893966
-1.4469265,-2.8329604,-2.300648,-1.5280358,0.0106083695,-1.4025239,-0.32004067,-0.9976167,-0.08095135,1.303318,-0.047246892,-0.048952807
-1.4469265,-2.8905666,-1.4557871,-0.15426785,-0.44978467,0.50898355,-0.31985825,-2.1953301,0.35675138,0.5830131,-1.0007092,0.0128313415
-1.4469265,-2.7504172,-1.1741667,-0.92370987,0.31753707,-1.4025239,-0.2724745,-1.4651325,0.34910813,-0.218239,-0.047246892,-0.52657616
0.42040575,-0.54847145,-1.1741667,-0.22238784,0.62446576,-0.57709366,0.03798174,-1.1850343,0.08727575,-0.6564583,0.34769017,0.32107747
-1.4469265,-2.4099514,-0.32930577,0.39781806,0.62446576,1.7172234,-0.7014287,-2.1819217,1.11026,1.1503663,1.1312973,-0.1135723
0.42040575,-1.5974348,-1.1741667,-0.92370987,-0.14285597,0.24833664,0.7294595,-1.6200575,-0.2709775,-0.6564583,-1.0007092,0.43789637
0.42040575,-0.3802131,-2.0190277,-1.5280358,1.2383231,-1.4025239,4.3683534,0.45524853,-0.37491333,-0.6564583,0.34769017,-3.159102
-1.4469265,-2.9810472,-0.32930577,-0.31970045,-0.29632032,-1.4025239,-0.52881336,-2.010981,0.32921576,-0.218239,1.1312973,-0.27976912
-1.4469265,-2.9731314,-0.6109261,0.97271705,-0.9101777,1.7602977,-0.7982857,-1.9095035,0.4749942,-0.218239,-1.0007092,-0.020316843
-1.4469265,-2.7658265,-2.300648,-1.5280358,0.0106083695,-1.4025239,-0.32004067,-2.2874236,-0.080787346,2.2832062,0.9062154,-0.048952807
-1.4469265,-2.6474168,-0.8925464,-0.92370987,1.2383231,-1.4025239,-0.2724745,-2.2623558,1.1182615,1.096419,0.9062154,-0.52657616
-0.9800934,0.7868783,0.79717547,-0.08950924,0.0106083695,1.3014952,-0.33691207,-1.6898928,0.08457469,-0.218239,2.0144033,0.029253194
-1.4469265,-2.7736626,0.5155552,-0.31970045,-0.75671333,-1.4025239,-0.52881336,-2.1177096,-0.0072081997,0.32342988,-0.047246892,-0.27976912
3.221404,-1.2507739,-2.300648,0.3970899,1.0848588,0.4297578,-0.7012886,-2.802634,0.20035698,1.303318,2.930517,-0.11370723
3.221404,-1.2814734,-2.0190277,-0.091374956,-0.29632032,1.3018112,-0.5928846,-2.9759064,0.20035698,2.8765788,0.34769017,-0.2180803
-1.4469265,-2.2881644,-2.300648,-1.5280358,0.0106083695,-1.4025239,-0.32004067,-2.1880307,1.3606762,0.9235639,-0.047246892,-0.048952807
0.42040575,0.5809735,-0.8925464,-0.1549213,-0.9101777,1.639013,-0.57613516,-0.472253,-0.41216743,-0.6564583,0.9062154,-0.23420691
0.42040575,-0.1516621,-1.1741667,-0.15496044,0.4710014,-1.1423677,-0.5761246,-0.2947459,-0.43046466,-0.6564583,1.1312973,-0.23421708
0.42040575,0.025125755,-1.1741667,-0.0892459,0.1640727,0.8460832,-0.5934329,1.1715358,-0.0067794016,-0.6564583,-1.0007092,-0.21755241
0.42040575,-1.4110847,-0.8925464,0.25012028,2.159109,1.4661802,-0.67186433,-1.2384208,0.07152018,-0.6564583,0.34769017,-0.14203739
0.42040575,-0.300639,-1.4557871,-0.08883093,0.62446576,-0.34948006,0.0019259107,-0.5270241,-0.07705369,-0.6564583,-0.047246892,0.35580012
-1.4469265,-2.6378345,-0.6109261,-0.6374269,-0.603249,-0.18524069,-0.15946242,-0.9224051,0.6247848,-0.6564583,-1.0007092,-0.14162654
0.42040575,-0.32513294,-2.300648,-1.5280358,0.0106083695,-1.4025239,-0.32004067,-3.0148118,0.20035698,-0.6564583,6.68635,-0.048952807
-1.4469265,-2.768163,-0.32930577,-0.6379927,-0.9101777,1.4659286,0.24724117,-2.206269,-0.017784296,0.5830131,0.34769017,0.24945152
-1.4469265,-1.8501751,-0.6109261,-0.2200192,-0.14285597,-0.57709366,-0.55815476,-1.3360243,0.6992179,-0.6564583,0.34769017,-0.25151873
0.42040575,0.12410539,-2.300648,-1.5280358,0.0106083695,-1.4025239,-0.32004067,-3.0350132,0.20035698,-0.6564583,7.201284,-0.048952807
-1.4469265,-2.91646,-2.300648,-1.5280358,0.0106083695,-1.4025239,-0.32004067,-2.0207095,-0.08095135,2.8765788,-1.0007092,-0.048952807
-0.9800934,0.9100251,-0.6109261,-0.089950465,0.31753707,1.3015699,-0.5932515,-0.6804836,-0.16792768,-0.6564583,1.6960896,-0.217727
0.42040575,-0.14461093,-1.4557871,-0.09059567,0.4710014,0.8458547,-0.5930854,1.4313837,-0.4032534,-0.6564583,-1.0007092,-0.21788698
0.42040575,0.06089622,-0.04768546,-0.92370987,0.4710014,0.24833664,-0.2724745,-0.967877,-0.07523313,-0.6564583,1.1312973,-0.52657616
1.3540719,0.3707647,-0.8925464,0.8861089,2.0056448,-1.4025239,-0.7852093,0.090153754,0.7864389,-0.6564583,1.1312973,-0.03290708
-0.9800934,0.717348,-0.6109261,-0.8756679,0.0106083695,-0.57709366,-0.3007649,-0.5234291,-0.40633193,-0.036722597,1.1312973,-0.49933776
-0.9800934,0.7685859,1.0787958,0.7699741,-1.984428,0.7831149,-0.51046985,-1.8644323,-0.39944553,0.72931284,2.0144033,0.19637464
-0.9800934,0.8891472,0.23393485,-0.92370987,-1.063642,0.24833664,-0.2724745,-1.4022322,-0.41307542,-0.218239,1.6960896,-0.52657616
-1.4469265,-2.1212983,-0.6109261,-0.21952718,1.3917874,-0.57709366,-0.30184093,-1.1399268,1.3645619,1.5346383,-1.0007092,-0.004518422
0.42040575,-0.66060036,-1.1741667,0.39729777,-0.603249,0.06675749,-0.70132864,-0.23395884,-0.39350283,-0.6564583,-0.047246892,-0.11366871
0.42040575,-0.7078536,-1.4557871,-0.31970045,0.0106083695,0.24833664,0.47312072,2.4462056,0.019511953,-0.6564583,-1.0007092,0.68480605
1.3540719,0.5302528,0.23393485,1.3496331,-0.44978467,-0.34977877,-0.85039985,0.43048432,0.8159636,-0.6564583,1.1312973,0.02985941
-1.4469265,-2.759216,-0.8925464,0.7045041,0.93139446,0.57657695,0.095714115,-2.1830554,-0.03873034,0.32342988,0.9062154,0.7593538
1.3540719,0.27660507,-1.4557871,-0.22436742,0.62446576,1.073767,0.16303262,-2.2490568,0.20035698,-0.218239,-0.047246892,0.44039086
-0.9800934,0.7321945,0.5155552,1.4872847,-0.603249,0.24833664,-0.8677573,-1.9627848,-0.19218224,-0.218239,-1.0007092,0.046571456
3.221404,-1.2019794,-2.300648,-1.5280358,0.0106083695,-1.4025239,3.7977004,-1.9608172,-0.16066468,-0.036722597,-1.0007092,-3.159102
0.42040575,-0.5051043,-1.4557871,-1.5280358,0.62446576,-1.4025239,3.057186,0.8548075,-0.39664552,-0.218239,-1.0007092,-3.159102
-1.4469265,-2.3416846,-0.6109261,-0.8737214,1.6987162,-0.57709366,-0.30186677,-1.3517038,1.2751347,-0.6564583,1.6960896,-0.49827686
-0.9800934,1.0969459,-0.6109261,-0.63737756,0.0106083695,0.68194085,-0.41593596,0.42188954,0.84903693,-0.6564583,-1.0007092,-0.38844922
-0.9800934,1.021076,1.3604162,0.4269731,-0.603249,1.073767,-0.7069968,-1.0503919,-0.38141036,-0.036722597,0.34769017,-0.10821128
3.221404,-1.207558,-2.300648,-1.5280358,0.0106083695,-1.4025239,2.4617202,-3.0350132,0.20035698,3.5008552,8.044629,-3.159102
-1.4469265,-2.236372,-2.300648,-1.5280358,0.0106083695,-1.4025239,-0.32004067,-1.4419998,-0.08095135,0.5830131,-0.047246892,-0.048952807
-0.9800934,0.9861378,0.23393485,1.556383,-0.14285597,0.360022,-0.8761764,-2.981574,0.20035698,3.3117864,0.9062154,0.054677535
-1.4469265,-2.6663797,-0.8925464,2.777857,-0.14285597,-0.34977955,-0.48749438,-0.9495295,1.3587841,0.21998031,-1.0007092,0.66809344
0.42040575,-0.4128924,-0.6109261,-0.8742137,-0.44978467,-0.57709366,-0.30158842,-2.886841,0.20035698,-0.6564583,4.720065,-0.49854484
0.42040575,-0.36922225,-2.0190277,0.39772174,0.62446576,1.7172965,-0.44495714,-2.630171,0.12933642,-0.036722597,2.8131402,0.13329239
0.42040575,-0.35757414,-1.1741667,-0.15501295,-0.29632032,0.5084556,-0.5761105,-0.6182472,-0.38877964,-0.218239,0.34769017,-0.23423071
-0.9800934,1.0446044,-1.7374073,3.6542249,1.3917874,0.046302542,-1.0696783,-2.981574,0.20035698,3.3837242,-0.047246892,0.24098423
1.3540719,0.7235509,-1.1741667,0.43366072,0.31753707,-0.57709366,-0.7082623,1.6587067,0.8713665,-0.6564583,-0.047246892,-0.10699279
0.42040575,-0.06203768,-1.4557871,-0.92370987,-0.9101777,0.24833664,-0.2724745,2.194645,0.022354111,-0.6564583,-1.0007092,-0.52657616
0.42040575,0.2830154,-1.1741667,-0.8736214,0.4710014,-0.57709366,-0.30192333,0.67472965,0.7784621,-0.6564583,-1.0007092,-0.4982224
1.3540719,0.006473676,-0.8925464,-0.8736029,-0.603249,1.073767,-0.30193377,1.1630219,0.90726733,-0.6564583,-0.047246892,-0.49821234
-0.9800934,0.40068394,-1.7374073,-0.6383639,0.7779301,-0.18472919,-0.41552603,1.2419176,0.053648107,-0.6564583,-1.0007092,-0.38884392
0.42040575,-0.92045075,-1.7374073,0.5222674,0.93139446,0.916694,-0.4681829,-1.2584605,0.12933642,0.21998031,-0.047246892,0.1556566
-1.4469265,-0.6489967,1.0787958,0.7055315,-0.603249,1.570621,-0.75637513,-0.45437518,1.3492589,-0.6564583,-1.0007092,-0.06066906
-1.4469265,-2.9704785,-1.1741667,-0.15429722,0.93139446,0.50896287,-0.5763034,-2.2177787,0.4236191,-0.6564583,1.6960896,-0.23404494
-1.4469265,-2.3115978,-0.6109261,-0.08756708,-0.29632032,1.3011669,-0.3374116,-2.2169406,0.8732695,1.5346383,1.6960896,0.029734224
0.42040575,0.4440472,-1.7374073,-0.92370987,0.62446576,0.24833664,-0.2724745,2.3904104,0.05862326,-0.6564583,-1.0007092,-0.52657616
-1.4469265,-2.6213553,-0.8925464,-0.08763125,-0.14285597,0.84635603,-0.59384817,-1.5698732,0.5408367,-0.6564583,1.1312973,-0.21715257
0.42040575,-0.32895377,-0.6109261,-0.6381533,0.31753707,0.68151754,0.39732337,-0.040662896,-0.07318901,-0.6564583,-0.047246892,0.3938161
-0.9800934,-0.03997555,-0.8925464,-0.090086244,-0.14285597,-0.3492677,-0.5932166,-1.504973,-0.27169216,-0.6564583,-0.047246892,-0.21776067
-0.9800934,0.8995149,0.23393485,-0.15494755,0.1640727,-0.011828726,-0.57612807,-1.3209237,-0.3509309,-0.218239,0.9062154,-0.23421372
-1.4469265,-1.8918831,-0.32930577,-1.5280358,-1.063642,-1.4025239,2.4617202,-1.3360243,0.71409756,-0.6564583,0.34769017,-3.159102
-0.9800934,-0.18167011,-1.4557871,-0.15475552,0.7779301,1.6388955,-0.57617986,1.0520386,0.0881022,-0.6564583,-0.047246892,-0.23416388
-1.4469265,-2.5969982,-0.32930577,0.28367698,0.4710014,0.24833664,-0.6787907,-1.5012647,0.5570971,-0.6564583,0.9062154,-0.13536859
-1.4469265,-2.2526784,-2.300648,-1.5280358,0.0106083695,-1.4025239,-0.32004067,-1.4108715,1.3593494,0.9235639,-0.047246892,-0.048952807
-1.4469265,-2.2071242,-2.300648,-1.5280358,0.0106083695,-1.4025239,-0.32004067,-2.3527853,0.20035698,-0.218239,0.9062154,-0.048952807
1.3540719,0.41922605,-0.6109261,-0.08721892,-1.063642,1.3011085,-0.33750108,-0.42424682,0.6352061,-0.6564583,0.34769017,0.029820388
0.42040575,0.07998689,-0.6109261,1.1354593,-1.063642,1.4664047,-0.8216834,0.77987933,-0.39624146,-0.218239,-0.047246892,0.002210768
-1.4469265,-2.2815452,-2.300648,-1.5280358,0.0106083695,-1.4025239,-0.32004067,-1.5004671,1.3599514,0.72931284,0.9062154,-0.048952807
-1.4469265,-2.9331708,-0.8925464,-0.92370987,0.62446576,0.24833664,0.2404316,-2.7317865,0.20035698,0.72931284,1.8596779,-0.032907072
0.42040575,-1.321921,-1.1741667,0.39732882,-0.29632032,0.42993933,-0.7013346,-1.7051027,-0.254007,-0.6564583,-0.047246892,-0.11366295
0.42040575,0.26697835,-1.7374073,1.0831964,0.62446576,1.073767,-0.557875,-1.6666063,0.12933642,-0.6564583,1.1312973,0.24202053
-1.4469265,-3.0058901,-0.6109261,-0.63805395,-0.603249,0.68157184,0.83018917,-1.9564288,-0.05012555,-0.218239,-1.0007092,0.8106542
-1.4469265,-2.3045242,-2.300648,-1.5280358,0.0106083695,-1.4025239,-0.32004067,-2.6018524,1.3612204,2.1495142,2.0144033,-0.048952807
0.42040575,-0.51387453,-1.4557871,-0.090348184,1.0848588,-0.34922335,0.35583997,-1.0410846,-0.42448804,-0.6564583,0.9062154,0.69579065
0.42040575,0.39162102,-0.32930577,0.43356207,0.31753707,1.073767,0.10469326,-0.6523268,1.3273352,-0.6564583,-1.0007092,0.67563754
0.42040575,-0.09417466,-1.7374073,1.3443941,1.2383231,0.8460077,1.0460594,-0.07428504,-0.11973648,-0.6564583,-0.047246892,1.8544511
0.42040575,-0.18845615,-1.1741667,-1.5280358,0.4710014,-1.4025239,2.4617202,-0.20053913,-0.064713836,-0.6564583,0.34769017,-3.159102
1.3540719,-1.0884743,0.5155552,-0.8745807,-1.063642,-0.57709366,0.105087705,-1.4037584,-0.029219821,-0.6564583,1.1312973,-0.10752613
0.42040575,-0.6622198,-2.0190277,0.51882076,1.5452518,1.2311132,-0.46755925,1.3475895,-0.4105219,-0.6564583,-0.047246892,0.15505612
-0.9800934,1.1875988,-0.8925464,1.5767473,-0.29632032,1.5412608,-0.28315648,-0.091652766,-0.008206895,-0.6564583,-0.047246892,0.6303216
0.42040575,0.8510162,-1.1741667,1.1400629,-0.603249,-0.1852982,-0.15940286,1.3704348,0.7990683,-0.6564583,-1.0007092,0.6410578
-0.9800934,1.0207167,-0.04768546,-0.8751921,0.0106083695,-0.57709366,-0.30103457,-0.27566972,-0.068952344,-0.6564583,0.34769017,-0.4990781
0.42040575,-0.61761755,-1.1741667,-0.31970045,0.0106083695,0.24833664,0.28412363,0.5994007,-0.38723853,-0.6564583,-0.047246892,0.5028416
-0.9800934,0.5960893,3.050138,1.1516294,-0.9101777,1.1931057,-0.82393014,-2.9002008,0.20035698,10.122312,1.6960896,0.0043739686
-1.4469265,-2.9291754,0.23393485,-0.15446562,1.0848588,1.6386904,-0.576258,-2.4955246,0.20035698,0.21998031,1.1312973,-0.23408864
-0.9800934,0.8103842,0.23393485,1.3424518,0.31753707,0.8458424,-0.8494718,-0.5492661,-0.41083983,0.21998031,1.6960896,0.028965909
0.42040575,-0.54265857,-1.4557871,-0.09052327,0.4710014,-0.34919366,-0.0801979,1.0711633,-0.40900186,-0.218239,-0.047246892,0.2758957
-0.9800934,1.0931962,-1.1741667,-1.5280358,-0.44978467,-1.4025239,2.4617202,0.35635772,-0.41435817,-0.6564583,-0.047246892,-3.159102
-0.9800934,0.9683469,-0.8925464,-0.21976411,1.0848588,-0.57709366,-0.55822694,-0.23974809,0.7117126,-0.6564583,0.9062154,-0.25144923
1.820905,-1.6422347,-2.300648,-1.5280358,0.0106083695,-1.4025239,-0.32004067,-2.2684648,0.20035698,0.32342988,3.7666025,-0.048952807
-0.9800934,1.0252547,0.5155552,0.3972412,0.0106083695,0.42987284,-0.7013177,-1.1091831,-0.41339612,-0.036722597,1.1312973,-0.113679186
-0.9800934,1.1052982,-0.6109261,-0.15499648,0.31753707,-1.1423934,0.019350674,1.3052025,-0.40990433,-0.6564583,-0.047246892,0.33901975
-1.4469265,-2.3011665,1.3604162,0.43327436,-1.5240351,-0.57709366,-0.70818937,-1.4282918,1.2709805,-0.6564583,1.1312973,-0.10706307
-0.9800934,0.49303406,-0.8925464,0.43334922,0.4710014,1.073767,-0.301735,-0.47329748,0.93367684,-0.6564583,0.34769017,0.28425965
-1.4469265,-2.9084814,-1.1741667,0.4324994,0.1640727,-0.57709366,0.21133171,-2.131106,0.35735974,-0.036722597,-0.047246892,0.77792215
0.42040575,0.20843965,-0.8925464,-0.08926936,0.7779301,-0.34940597,0.12652792,-0.70145035,-0.061081886,-0.6564583,-0.047246892,0.4755464
-0.9800934,1.0298518,0.79717547,-0.6380558,-1.3705708,-0.9692898,-0.41565412,-1.436162,-0.09002299,-0.6564583,1.1312973,-0.38872057
0.42040575,-0.08435681,-0.8925464,0.28367698,0.0106083695,0.24833664,0.1341463,-1.4823343,-0.09795483,-0.218239,0.34769017,0.64727473
-1.4469265,-1.4206316,-0.8925464,0.7745457,0.93139446,1.3637733,-0.36119145,-0.3103404,0.69469905,-0.6564583,0.34769017,0.34151193
-1.4469265,-2.3220243,-2.300648,-1.5280358,0.0106083695,-1.4025239,-0.32004067,-0.69442636,-0.08095135,0.5830131,0.34769017,-0.048952807
0.42040575,0.24145156,-1.1741667,-1.5280358,1.0848588,-1.4025239,2.4617202,-1.022134,-0.44739848,-0.6564583,0.34769017,-3.159102
0.42040575,-0.2175434,-0.8925464,0.5209925,0.0106083695,0.9165931,-0.3179369,-0.057220943,-0.070954315,-0.6564583,-0.047246892,0.299861
-1.4469265,-2.929746,-2.300648,-1.5280358,0.0106083695,-1.4025239,-0.32004067,-1.6661366,0.3940852,-0.218239,-0.047246892,-0.048952807
-1.4469265,-2.843628,-0.8925464,0.25038037,-1.3705708,0.68142474,-0.41546544,0.08794737,0.018511422,-0.218239,-0.047246892,0.10489447
0.42040575,-1.7199973,-1.7374073,-1.5280358,1.0848588,-1.4025239,2.4617202,2.050606,0.066361785,-0.6564583,-0.047246892,-3.159102
-0.9800934,0.9228365,-0.6109261,0.7039133,-1.6774994,-1.0744771,-0.7561064,0.6362049,0.08722902,-0.6564583,0.34769017,-0.060927816
0.42040575,-0.40719333,-0.6109261,0.25008237,-0.29632032,-0.18466985,-0.6718564,-0.49875396,0.018380402,-0.6564583,-0.047246892,-0.14204499
-1.4469265,-2.6910331,-0.6109261,-0.15422232,0.4710014,1.638518,-0.57632357,-1.1759294,0.3510643,-0.6564583,-1.0007092,-0.23402551
0.42040575,-1.3684629,-1.1741667,-0.92370987,-0.75671333,0.24833664,-0.2724745,-1.3533839,-0.4511349,-0.218239,-0.047246892,-0.52657616
0.42040575,-0.98006177,-0.8925464,-0.63840574,-0.75671333,0.68137956,1.3335471,-1.5533922,0.13527362,-0.218239,0.34769017,1.2950096
-0.9800934,1.0157386,0.79717547,0.5187398,-1.5240351,-0.73444617,-0.72399765,-0.86171925,-0.41352713,-0.218239,0.9062154,-0.091842584
-1.4469265,-2.3917933,-1.1741667,0.25210968,1.2383231,-0.18522431,-0.6722786,-1.1903013,1.1407359,0.21998031,0.34769017,-0.14163855
